loco id,loco type,zone,manufacture year,cycle,totalcycles,days since service,engine temp   (C),oil pressure (bar),vibration    (mms),fuel efficiency (%),coolant temp (C),bearing temp  (C),RPM,exhaust temp (C),turbo pressure (bar),load factor (%),battery voltage (V),brake pressure (bar),RU,failure label,risk category
WDP4B-1042,WDP4B,SR,2020,125,165,46,85.087,3.378,2.658,92.052,71.831,64.096,911.156,330.188,1.681,73.203,23.826,3.959,40,0,Medium
WDP4B-1042,WDP4B,SR,2020,126,165,48,82.531,3.402,2.946,93.693,73.511,61.686,872.86,324.29,1.747,71.536,24.209,3.992,39,0,Medium
WDP4B-1042,WDP4B,SR,2020,127,165,50,84.604,3.167,2.698,92.854,74.767,62.983,873.281,315.097,1.603,65.104,23.323,3.999,38,0,Medium
WDP4B-1042,WDP4B,SR,2020,128,165,52,85.414,3.084,2.701,92.411,76.322,64.01,868.857,328.883,1.759,64.186,23.433,4.098,37,0,Medium
WDP4B-1042,WDP4B,SR,2020,129,165,54,89.243,3.086,1.812,91.891,76.164,60.59,892.792,311.473,1.66,75.363,22.754,4.107,36,0,Medium
WDP4B-1042,WDP4B,SR,2020,130,165,56,86.24,3.479,2.239,93.094,80.113,60.634,864.198,320.847,1.748,70.839,23.403,3.907,35,0,Medium
WDP4B-1042,WDP4B,SR,2020,131,165,58,83.544,3.221,2.556,90.949,74.723,64.799,899.756,351.266,1.666,64.731,23.42,4.282,34,0,Medium
WDP4B-1042,WDP4B,SR,2020,132,165,60,77.744,3.344,2.673,90.098,76.515,61.943,883.273,332.377,1.521,66.108,23.349,3.914,33,0,Medium
WDP4B-1042,WDP4B,SR,2020,133,165,62,92.175,3.26,2.4,90.754,81.16,64.831,894.488,322.439,1.575,75.102,23.148,3.92,32,0,Medium
WDP4B-1042,WDP4B,SR,2020,134,165,64,86.055,3.378,2.136,91.104,74.675,61.102,902.128,340.903,1.696,78.148,23.845,4.262,31,0,Medium
WDP4B-1042,WDP4B,SR,2020,135,165,66,95.505,2.43,4.468,85.009,84.987,66.068,850.798,345.518,1.164,74.873,23.003,3.343,30,1,High
WDP4B-1042,WDP4B,SR,2020,136,165,68,99.726,2.543,4.444,84.145,85.399,69.999,820.525,373.741,1.188,77.029,22.7,3.456,29,1,High
WDP4B-1042,WDP4B,SR,2020,137,165,70,98.496,2.345,4.062,87.236,84.166,69.987,860.588,356.017,1.294,61.681,23.177,3.549,28,1,High
WDP4B-1042,WDP4B,SR,2020,138,165,72,98.072,2.416,3.921,86.146,84.915,73.737,855.421,357.612,1.204,69.543,22.948,3.178,27,1,High
WDP4B-1042,WDP4B,SR,2020,139,165,74,97.196,2.244,4.766,85.913,87.56,68.902,853.284,359.465,1.253,80.506,22.029,3.628,26,1,High
WDP4B-1042,WDP4B,SR,2020,140,165,76,101.243,2.367,4.638,90.189,88.467,67.242,878.736,362.108,1.226,69.858,23.407,3.468,25,1,High
WDP4B-1042,WDP4B,SR,2020,141,165,78,104.078,2.495,4.632,87.199,90.153,66.888,858.697,355.857,1.041,68.275,21.644,3.143,24,1,High
WDP4B-1042,WDP4B,SR,2020,142,165,80,96.558,2.307,4.122,83.083,83.555,71.939,879.66,355.945,1.274,72.34,22.166,3.355,23,1,High
WDP4B-1042,WDP4B,SR,2020,143,165,82,105.585,2.309,4.293,84.647,84.989,73.316,850.811,352.522,1.318,75.462,21.911,2.934,22,1,High
WDP4B-1042,WDP4B,SR,2020,144,165,84,107.505,2.117,4.505,85.745,91.18,71.969,906.691,338.419,1.124,71.621,22.695,3.105,21,1,High
WDP4B-1042,WDP4B,SR,2020,145,165,86,101.959,2.525,4.989,86.57,92.046,72.135,816.302,354.81,1.167,73.41,22.988,3.0,20,1,High
WDP4B-1042,WDP4B,SR,2020,146,165,88,104.51,2.199,5.14,83.666,86.247,77.241,865.106,362.373,1.183,78.192,21.781,3.241,19,1,High
WDP4B-1042,WDP4B,SR,2020,147,165,90,107.715,1.956,4.932,86.061,90.121,74.24,878.73,358.023,1.062,72.162,22.545,3.173,18,1,High
WDP4B-1042,WDP4B,SR,2020,148,165,92,101.557,1.732,5.257,85.741,89.373,75.927,842.207,370.323,1.064,69.609,21.91,3.431,17,1,High
WDP4B-1042,WDP4B,SR,2020,149,165,94,111.757,2.141,5.25,82.346,86.342,74.317,867.124,373.307,1.041,66.461,21.296,2.817,16,1,High
WDP4B-1042,WDP4B,SR,2020,150,165,96,107.628,2.107,5.849,84.368,93.32,76.403,843.917,378.577,1.105,73.786,22.187,3.013,15,1,High
WDP4B-1042,WDP4B,SR,2020,151,165,98,109.434,1.815,5.843,82.518,92.657,78.793,837.876,386.682,1.179,71.256,22.015,3.102,14,1,High
WDP4B-1042,WDP4B,SR,2020,152,165,100,111.03,1.737,5.685,81.677,89.958,82.808,876.905,377.138,0.955,68.143,22.757,2.746,13,1,High
WDP4B-1042,WDP4B,SR,2020,153,165,102,108.54,1.881,5.836,85.939,93.752,78.587,820.645,390.102,0.983,67.893,21.611,3.227,12,1,High
WDP4B-1042,WDP4B,SR,2020,154,165,104,112.378,1.823,6.342,82.854,93.012,79.948,812.203,389.805,0.978,70.517,21.78,2.409,11,1,High
WDP4B-1042,WDP4B,SR,2020,155,165,106,114.703,1.57,7.141,82.563,96.893,79.69,836.975,395.306,1.035,67.496,20.754,3.221,10,1,Critical
WDP4B-1042,WDP4B,SR,2020,156,165,108,109.438,1.699,6.744,79.792,100.226,80.462,806.825,401.634,0.73,76.497,20.825,3.042,9,1,Critical
WDP4B-1042,WDP4B,SR,2020,157,165,110,118.398,1.525,7.131,80.34,95.832,82.774,830.74,408.056,0.734,69.671,21.681,2.695,8,1,Critical
WDP4B-1042,WDP4B,SR,2020,158,165,112,122.506,1.587,7.534,79.423,100.153,85.247,812.86,377.773,0.856,65.147,20.664,2.77,7,1,Critical
WDP4B-1042,WDP4B,SR,2020,159,165,114,119.655,1.474,7.743,79.242,95.167,82.565,776.331,430.417,0.81,64.917,20.889,2.49,6,1,Critical
WDP4B-1042,WDP4B,SR,2020,160,165,116,123.386,1.438,7.98,74.802,102.001,89.815,805.298,407.924,0.743,77.547,20.63,2.76,5,1,Critical
WDP4B-1042,WDP4B,SR,2020,161,165,118,123.347,1.177,7.784,76.913,107.295,88.639,829.151,384.513,0.778,67.528,20.016,2.632,4,1,Critical
WDP4B-1042,WDP4B,SR,2020,162,165,120,125.017,1.497,8.524,77.455,104.304,88.557,781.18,417.879,0.666,68.092,20.866,2.516,3,1,Critical
WDP4B-1042,WDP4B,SR,2020,163,165,122,129.959,1.248,9.0,73.473,111.567,92.217,797.065,405.947,0.682,66.224,19.378,2.492,2,1,Critical
WDP4B-1042,WDP4B,SR,2020,164,165,124,123.662,0.971,9.0,76.05,105.98,89.864,792.26,406.318,0.611,69.153,20.505,2.794,1,1,Critical
WDP4B-1042,WDP4B,SR,2020,165,165,126,133.056,0.917,9.0,73.13,108.6,96.89,774.677,418.392,0.746,82.443,20.16,2.703,0,1,Critical
WAG9-1043,WAG9,CR,2011,1,137,-12,83.967,3.721,2.077,93.698,79.404,60.661,894.806,316.159,1.74,77.455,24.564,4.376,136,0,Low
WAG9-1043,WAG9,CR,2011,2,137,-10,85.667,3.436,1.499,94.783,78.782,58.847,893.234,319.073,1.762,76.126,24.21,3.924,135,0,Low
WAG9-1043,WAG9,CR,2011,3,137,-8,82.439,3.688,1.805,92.675,72.443,59.709,892.188,318.895,1.631,71.719,23.749,4.315,134,0,Low
WAG9-1043,WAG9,CR,2011,4,137,-6,79.821,3.444,1.558,92.567,75.515,61.811,908.13,323.294,1.84,70.048,23.918,3.808,133,0,Low
WAG9-1043,WAG9,CR,2011,5,137,-4,83.487,3.572,1.961,95.337,78.548,61.846,920.479,321.507,1.923,81.031,24.117,4.03,132,0,Low
WAG9-1043,WAG9,CR,2011,6,137,-2,80.849,3.473,2.329,91.788,73.454,58.785,905.271,310.499,1.759,74.471,24.122,4.169,131,0,Low
WAG9-1043,WAG9,CR,2011,7,137,0,80.694,3.616,1.914,93.285,72.265,62.652,880.675,334.144,1.785,74.309,23.642,4.144,130,0,Low
WAG9-1043,WAG9,CR,2011,8,137,2,85.142,3.685,1.301,92.94,74.756,64.421,883.29,316.885,1.74,71.469,24.096,4.19,129,0,Low
WAG9-1043,WAG9,CR,2011,9,137,4,83.364,3.387,1.96,93.203,78.042,61.741,877.671,328.381,1.68,70.929,24.392,4.251,128,0,Low
WAG9-1043,WAG9,CR,2011,10,137,6,82.955,3.458,1.869,93.846,81.874,60.991,923.51,325.556,1.824,65.297,24.669,4.336,127,0,Low
WAG9-1043,WAG9,CR,2011,11,137,8,81.774,3.435,2.142,95.299,72.722,57.746,899.875,316.306,1.78,82.607,24.94,4.068,126,0,Low
WAG9-1043,WAG9,CR,2011,12,137,10,78.61,3.436,1.307,94.82,78.78,55.147,859.765,316.482,1.681,74.217,23.83,3.915,125,0,Low
WAG9-1043,WAG9,CR,2011,13,137,12,80.078,3.262,1.359,93.681,73.681,62.68,894.32,320.459,1.776,72.538,24.267,3.89,124,0,Low
WAG9-1043,WAG9,CR,2011,14,137,14,78.921,3.48,1.494,95.246,79.597,58.8,933.978,300.289,1.816,86.953,23.891,4.037,123,0,Low
WAG9-1043,WAG9,CR,2011,15,137,16,85.107,3.687,2.303,92.719,73.157,61.352,871.945,310.102,1.865,72.688,24.306,4.463,122,0,Low
WAG9-1043,WAG9,CR,2011,16,137,18,82.99,3.668,1.594,95.145,79.746,59.22,883.287,328.702,1.944,65.71,23.36,4.279,121,0,Low
WAG9-1043,WAG9,CR,2011,17,137,20,77.253,3.381,1.26,94.016,74.133,58.804,917.485,335.923,1.829,79.607,24.737,3.62,120,0,Low
WAG9-1043,WAG9,CR,2011,18,137,22,83.431,3.485,1.944,94.763,75.667,60.347,889.937,324.661,1.82,77.92,23.519,4.188,119,0,Low
WAG9-1043,WAG9,CR,2011,19,137,24,74.446,3.525,1.683,95.773,80.756,60.974,883.266,322.085,1.62,69.572,23.848,4.053,118,0,Low
WAG9-1043,WAG9,CR,2011,20,137,26,83.449,3.548,2.361,94.667,72.504,62.008,909.78,332.468,1.676,75.79,23.864,4.267,117,0,Low
WAG9-1043,WAG9,CR,2011,21,137,28,86.479,3.461,1.619,93.074,78.0,64.303,869.511,335.058,1.799,71.457,23.313,3.989,116,0,Low
WAG9-1043,WAG9,CR,2011,22,137,30,83.13,3.572,1.745,94.273,75.909,63.343,911.441,330.301,1.984,76.246,23.953,4.148,115,0,Low
WAG9-1043,WAG9,CR,2011,23,137,32,82.34,3.348,1.718,94.823,75.614,63.291,898.302,327.574,1.86,67.6,24.419,4.138,114,0,Low
WAG9-1043,WAG9,CR,2011,24,137,34,78.052,3.528,1.649,91.068,74.4,61.34,906.618,324.856,1.777,64.398,23.775,4.048,113,0,Low
WAG9-1043,WAG9,CR,2011,25,137,36,81.487,3.618,2.118,93.552,69.431,61.996,920.156,322.688,1.801,73.203,24.126,4.139,112,0,Low
WAG9-1043,WAG9,CR,2011,26,137,38,78.931,3.642,2.406,95.193,71.111,59.586,881.86,316.79,1.867,71.536,24.509,4.172,111,0,Low
WAG9-1043,WAG9,CR,2011,27,137,40,81.004,3.407,2.158,94.354,72.367,60.883,882.281,307.597,1.723,65.104,23.623,4.179,110,0,Low
WAG9-1043,WAG9,CR,2011,28,137,42,81.814,3.324,2.161,93.911,73.922,61.91,877.857,321.383,1.879,64.186,23.733,4.278,109,0,Low
WAG9-1043,WAG9,CR,2011,29,137,44,85.643,3.326,1.272,93.391,73.764,58.49,901.792,303.973,1.78,75.363,23.054,4.287,108,0,Low
WAG9-1043,WAG9,CR,2011,30,137,46,82.64,3.719,1.699,94.594,77.713,58.534,873.198,313.347,1.868,70.839,23.703,4.087,107,0,Low
WAG9-1043,WAG9,CR,2011,31,137,48,79.944,3.461,2.016,92.449,72.323,62.699,908.756,343.766,1.786,64.731,23.72,4.462,106,0,Low
WAG9-1043,WAG9,CR,2011,32,137,50,74.144,3.584,2.133,91.598,74.115,59.843,892.273,324.877,1.641,66.108,23.649,4.094,105,0,Low
WAG9-1043,WAG9,CR,2011,33,137,52,88.575,3.5,1.86,92.254,78.76,62.731,903.488,314.939,1.695,75.102,23.448,4.1,104,0,Low
WAG9-1043,WAG9,CR,2011,34,137,54,82.455,3.618,1.596,92.604,72.275,59.002,911.128,333.403,1.816,78.148,24.145,4.442,103,0,Low
WAG9-1043,WAG9,CR,2011,35,137,56,80.565,3.426,2.227,91.234,75.027,57.353,888.148,314.393,1.662,74.873,24.248,4.09,102,0,Low
WAG9-1043,WAG9,CR,2011,36,137,58,84.669,3.546,2.185,90.418,75.361,61.211,858.173,342.374,1.689,77.029,23.955,4.208,101,0,Low
WAG9-1043,WAG9,CR,2011,37,137,60,83.255,3.357,1.776,93.585,74.006,61.076,898.713,324.276,1.8,61.681,24.447,4.308,100,0,Low
WAG9-1043,WAG9,CR,2011,38,137,62,82.58,3.441,1.597,92.596,74.587,64.655,894.201,325.362,1.716,69.543,24.239,3.946,99,0,Low
WAG9-1043,WAG9,CR,2011,39,137,64,81.387,3.284,2.395,92.491,77.021,59.599,892.896,326.573,1.772,80.506,23.347,4.406,98,0,Low
WAG9-1043,WAG9,CR,2011,40,137,66,85.05,3.425,2.209,96.923,77.672,57.67,919.358,328.441,1.754,69.858,24.756,4.258,97,0,Low
WAG9-1043,WAG9,CR,2011,41,137,68,87.434,3.573,2.135,94.114,79.057,56.999,900.507,321.282,1.58,68.275,23.031,3.947,96,0,Low
WAG9-1043,WAG9,CR,2011,42,137,70,79.396,3.408,1.548,90.206,72.114,61.683,922.835,320.329,1.825,72.34,23.596,4.175,95,0,Low
WAG9-1043,WAG9,CR,2011,43,137,72,87.84,3.435,1.631,92.005,73.158,62.644,895.53,315.731,1.881,75.462,23.39,3.771,94,0,Low
WAG9-1043,WAG9,CR,2011,44,137,74,89.109,3.271,1.746,93.365,78.916,60.833,953.131,300.319,1.701,71.621,24.228,3.962,93,0,Low
WAG9-1043,WAG9,CR,2011,45,137,76,82.845,3.711,2.122,94.478,79.304,60.486,864.641,315.268,1.76,73.41,24.581,3.878,92,0,Low
WAG9-1043,WAG9,CR,2011,46,137,78,84.612,3.418,2.155,91.89,72.982,65.029,915.521,321.256,1.793,78.192,23.439,4.142,91,0,Low
WAG9-1043,WAG9,CR,2011,47,137,80,86.967,3.211,1.819,94.626,76.289,61.417,931.4,315.198,1.689,72.162,24.274,4.098,90,0,Low
WAG9-1043,WAG9,CR,2011,48,137,82,79.892,3.026,2.007,94.674,74.93,62.444,897.309,325.656,1.712,69.609,23.715,4.383,89,0,Low
WAG9-1043,WAG9,CR,2011,49,137,84,89.108,3.477,1.853,91.675,71.243,60.125,924.836,326.665,1.708,66.461,23.183,3.797,88,0,Low
WAG9-1043,WAG9,CR,2011,50,137,86,83.928,3.487,2.294,94.118,77.52,61.453,904.417,329.827,1.795,73.786,24.162,4.023,87,0,Low
WAG9-1043,WAG9,CR,2011,51,137,88,84.617,3.241,2.12,92.716,76.112,63.037,901.341,335.69,1.892,71.256,24.084,4.144,86,0,Low
WAG9-1043,WAG9,CR,2011,52,137,90,85.028,3.214,1.785,92.351,72.624,66.195,943.514,323.771,1.693,68.143,24.924,3.821,85,0,Low
WAG9-1043,WAG9,CR,2011,53,137,92,81.288,3.409,1.748,97.114,75.584,61.07,890.575,334.227,1.748,67.893,23.882,4.337,84,0,Low
WAG9-1043,WAG9,CR,2011,54,137,94,83.809,3.407,2.057,94.558,73.966,61.477,885.632,331.288,1.77,70.517,24.161,3.557,83,0,Low
WAG9-1043,WAG9,CR,2011,55,137,96,84.75,3.211,2.648,94.822,76.924,60.217,914.081,334.014,1.855,67.496,23.25,4.408,82,0,Low
WAG9-1043,WAG9,CR,2011,56,137,98,78.034,3.4,2.033,92.632,79.29,59.938,887.785,337.434,1.58,76.497,23.442,4.269,81,0,Low
WAG9-1043,WAG9,CR,2011,57,137,100,85.476,3.29,2.192,93.789,73.884,61.15,915.732,340.814,1.617,69.671,24.424,3.964,80,0,Low
WAG9-1043,WAG9,CR,2011,58,137,102,88.001,3.417,2.358,93.506,77.15,62.473,902.062,307.356,1.771,65.147,23.539,4.084,79,0,Low
WAG9-1043,WAG9,CR,2011,59,137,104,83.499,3.373,2.32,93.987,71.063,58.594,869.921,356.692,1.76,64.917,23.902,3.85,78,0,Low
WAG9-1043,WAG9,CR,2011,60,137,106,85.513,3.408,2.299,90.236,76.753,64.597,903.453,330.757,1.727,77.547,23.786,4.168,77,0,Low
WAG9-1043,WAG9,CR,2011,61,137,108,83.69,3.22,1.836,93.061,80.857,62.125,932.05,303.772,1.8,67.528,23.32,4.089,76,0,Low
WAG9-1043,WAG9,CR,2011,62,137,110,83.509,3.616,2.298,94.345,76.632,60.699,889.0,333.429,1.726,68.092,24.325,4.025,75,0,Low
WAG9-1043,WAG9,CR,2011,63,137,112,86.533,3.446,2.641,91.131,82.617,62.965,909.984,317.655,1.781,66.224,22.996,4.053,74,0,Low
WAG9-1043,WAG9,CR,2011,64,137,114,78.253,3.251,2.255,94.503,75.708,59.17,910.455,314.052,1.751,69.153,24.289,4.41,73,0,Low
WAG9-1043,WAG9,CR,2011,65,137,116,85.596,3.281,2.493,92.405,76.96,64.705,898.327,322.017,1.928,82.443,24.115,4.376,72,0,Low
WAG9-1043,WAG9,CR,2011,66,137,118,83.305,3.425,1.605,94.93,81.256,58.434,906.306,320.365,1.755,71.021,23.667,3.975,71,0,Low
WAG9-1043,WAG9,CR,2011,67,137,120,85.052,3.442,2.494,92.789,78.936,60.087,902.104,327.829,1.704,69.342,23.968,4.055,70,0,Low
WAG9-1043,WAG9,CR,2011,68,137,122,74.394,3.278,1.951,94.437,75.236,61.931,901.934,328.66,1.625,76.211,24.106,3.922,69,0,Low
WAG9-1043,WAG9,CR,2011,69,137,124,90.914,3.354,2.027,92.333,75.551,60.475,886.161,321.207,1.657,71.601,24.081,4.218,68,0,Low
WAG9-1043,WAG9,CR,2011,70,137,126,91.235,3.352,2.004,93.644,78.52,61.135,885.338,323.89,1.784,80.609,22.749,4.307,67,0,Low
WAG9-1043,WAG9,CR,2011,71,137,128,84.241,2.984,2.349,92.083,76.422,62.332,930.479,322.978,1.753,83.782,23.419,4.161,66,0,Low
WAG9-1043,WAG9,CR,2011,72,137,130,82.714,3.453,1.748,93.18,74.839,62.305,888.567,324.704,1.843,66.745,23.976,3.764,65,0,Low
WAG9-1043,WAG9,CR,2011,73,137,132,86.787,3.493,2.557,94.08,74.045,61.392,903.936,320.84,1.797,64.953,23.607,4.092,64,0,Low
WAG9-1043,WAG9,CR,2011,74,137,134,90.045,3.233,2.694,91.303,75.397,59.734,911.669,319.579,1.876,73.122,23.568,3.953,63,0,Low
WAG9-1043,WAG9,CR,2011,75,137,136,88.7,3.277,1.874,94.77,79.261,58.139,919.007,345.148,1.732,68.123,24.274,4.139,62,0,Low
WAG9-1043,WAG9,CR,2011,76,137,138,79.439,3.343,2.386,90.284,74.177,65.328,917.064,334.638,1.746,61.936,23.499,4.129,61,0,Low
WAG9-1043,WAG9,CR,2011,77,137,140,85.968,3.262,2.623,93.246,81.233,63.229,883.701,325.809,1.717,78.094,23.892,4.238,60,0,Medium
WAG9-1043,WAG9,CR,2011,78,137,142,84.548,3.248,2.667,94.634,75.603,64.026,886.287,323.185,1.773,83.224,23.963,3.951,59,0,Medium
WAG9-1043,WAG9,CR,2011,79,137,144,78.81,3.05,2.282,93.843,77.692,63.136,870.938,343.916,1.807,65.568,23.599,4.07,58,0,Medium
WAG9-1043,WAG9,CR,2011,80,137,146,78.562,3.091,1.959,95.133,78.284,60.345,905.899,333.803,1.755,68.374,23.286,4.148,57,0,Medium
WAG9-1043,WAG9,CR,2011,81,137,148,82.738,3.187,1.794,92.796,80.724,67.73,878.391,310.095,1.571,77.475,23.276,3.652,56,0,Medium
WAG9-1043,WAG9,CR,2011,82,137,150,88.862,3.216,2.211,92.764,74.546,61.025,893.383,314.156,1.666,60.391,22.972,4.102,55,0,Medium
WAG9-1043,WAG9,CR,2011,83,137,152,84.068,3.459,2.402,94.142,75.254,62.862,900.248,333.394,1.595,80.571,24.166,3.906,54,0,Medium
WAG9-1043,WAG9,CR,2011,84,137,154,88.57,3.564,2.122,92.848,79.478,62.222,906.829,331.22,1.715,69.104,24.422,4.332,53,0,Medium
WAG9-1043,WAG9,CR,2011,85,137,156,85.65,3.479,2.395,90.867,74.369,61.975,906.176,335.028,1.786,79.975,23.573,3.886,52,0,Medium
WAG9-1043,WAG9,CR,2011,86,137,158,83.278,3.529,2.467,91.834,73.282,61.036,907.732,341.639,1.671,80.134,23.192,4.195,51,0,Medium
WAG9-1043,WAG9,CR,2011,87,137,160,86.327,3.392,1.859,93.272,76.497,65.293,921.252,328.99,1.746,68.506,24.4,3.564,50,0,Medium
WAG9-1043,WAG9,CR,2011,88,137,162,88.008,3.297,2.308,91.747,76.96,63.151,926.118,339.333,1.691,77.333,23.47,3.956,49,0,Medium
WAG9-1043,WAG9,CR,2011,89,137,164,90.855,3.332,2.42,92.923,78.36,57.521,912.663,334.688,1.593,71.373,23.434,4.171,48,0,Medium
WAG9-1043,WAG9,CR,2011,90,137,166,91.272,3.095,2.243,93.308,74.51,61.119,862.342,324.716,1.611,67.38,23.724,3.87,47,0,Medium
WAG9-1043,WAG9,CR,2011,91,137,168,86.41,3.462,2.096,90.175,77.3,59.865,902.855,315.865,1.636,64.397,23.435,3.885,46,0,Medium
WAG9-1043,WAG9,CR,2011,92,137,170,85.073,3.391,2.264,91.427,76.086,58.866,889.158,321.88,1.593,72.655,23.878,4.347,45,0,Medium
WAG9-1043,WAG9,CR,2011,93,137,172,86.953,3.273,2.479,91.834,75.786,62.566,893.524,333.435,1.627,70.91,23.54,4.062,44,0,Medium
WAG9-1043,WAG9,CR,2011,94,137,174,83.112,3.155,2.746,89.133,78.488,64.708,899.622,315.726,1.746,63.95,23.659,4.092,43,0,Medium
WAG9-1043,WAG9,CR,2011,95,137,176,88.146,3.046,1.566,90.555,76.853,59.842,849.14,334.825,1.578,75.46,24.225,3.98,42,0,Medium
WAG9-1043,WAG9,CR,2011,96,137,178,82.481,3.442,2.338,93.725,77.852,62.085,872.555,332.714,1.693,77.549,23.427,3.944,41,0,Medium
WAG9-1043,WAG9,CR,2011,97,137,180,86.321,3.32,2.525,91.464,73.708,60.59,885.86,338.899,1.748,65.596,24.158,4.027,40,0,Medium
WAG9-1043,WAG9,CR,2011,98,137,0,84.575,3.02,2.149,91.925,81.035,62.409,893.204,333.552,1.792,76.6,23.726,3.936,39,0,Medium
WAG9-1043,WAG9,CR,2011,99,137,2,87.577,3.201,2.291,93.481,76.998,62.881,912.357,323.198,1.652,71.294,23.89,4.084,38,0,Medium
WAG9-1043,WAG9,CR,2011,100,137,4,84.92,3.568,2.541,93.643,77.491,66.622,926.576,316.251,1.583,67.759,23.996,3.806,37,0,Medium
WAG9-1043,WAG9,CR,2011,101,137,6,85.436,3.039,2.855,95.37,76.71,60.678,923.715,339.942,1.647,75.587,23.192,4.096,36,0,Medium
WAG9-1043,WAG9,CR,2011,102,137,8,85.539,3.272,2.738,93.454,82.781,60.013,878.647,324.292,1.802,71.71,23.682,3.954,35,0,Medium
WAG9-1043,WAG9,CR,2011,103,137,10,86.066,3.616,2.064,89.391,80.133,61.02,922.532,323.857,1.649,66.468,24.525,3.997,34,0,Medium
WAG9-1043,WAG9,CR,2011,104,137,12,86.84,3.193,2.606,93.466,77.631,63.049,880.77,324.627,1.635,75.626,24.192,4.34,33,0,Medium
WAG9-1043,WAG9,CR,2011,105,137,14,79.786,3.359,2.203,90.687,80.565,60.097,912.538,345.746,1.741,74.765,23.22,3.707,32,0,Medium
WAG9-1043,WAG9,CR,2011,106,137,16,88.505,2.951,2.285,90.751,78.312,62.915,904.529,327.545,1.612,65.923,23.358,3.926,31,0,Medium
WAG9-1043,WAG9,CR,2011,107,137,18,97.139,2.668,3.936,91.685,82.646,66.723,880.803,370.95,1.448,76.291,22.727,3.768,30,1,High
WAG9-1043,WAG9,CR,2011,108,137,20,95.501,2.879,3.418,91.468,87.149,69.007,859.24,362.566,1.388,68.259,22.637,3.482,29,1,High
WAG9-1043,WAG9,CR,2011,109,137,22,96.747,2.495,3.833,89.507,84.61,65.936,886.138,358.084,1.29,70.456,23.222,3.676,28,1,High
WAG9-1043,WAG9,CR,2011,110,137,24,98.238,2.448,3.972,88.975,80.916,67.501,831.146,351.037,1.382,75.722,22.384,3.3,27,1,High
WAG9-1043,WAG9,CR,2011,111,137,26,95.595,2.37,4.162,88.643,86.929,68.166,852.61,353.903,1.24,80.217,23.337,3.32,26,1,High
WAG9-1043,WAG9,CR,2011,112,137,28,94.437,2.262,4.133,87.36,82.664,69.207,865.138,369.317,1.392,74.872,22.186,3.811,25,1,High
WAG9-1043,WAG9,CR,2011,113,137,30,95.886,2.634,3.787,90.833,87.314,67.51,904.612,354.07,1.41,77.704,24.053,3.61,24,1,High
WAG9-1043,WAG9,CR,2011,114,137,32,104.903,2.318,4.11,88.093,88.119,68.015,875.598,355.373,1.225,70.996,22.358,3.36,23,1,High
WAG9-1043,WAG9,CR,2011,115,137,34,97.016,2.591,4.458,87.817,87.749,71.499,866.72,348.056,1.321,72.634,22.311,3.58,22,1,High
WAG9-1043,WAG9,CR,2011,116,137,36,97.255,2.736,4.387,85.41,85.218,69.971,877.457,344.134,1.209,70.385,22.699,4.124,21,1,High
WAG9-1043,WAG9,CR,2011,117,137,38,100.225,2.318,4.863,85.956,79.356,72.839,844.443,359.535,1.314,69.969,22.564,2.9,20,1,High
WAG9-1043,WAG9,CR,2011,118,137,40,103.521,2.376,4.705,86.578,87.405,73.233,842.841,368.475,1.16,64.617,22.666,3.736,19,1,High
WAG9-1043,WAG9,CR,2011,119,137,42,98.67,2.138,4.465,87.122,88.464,70.734,881.567,355.43,1.293,73.308,22.488,3.417,18,1,High
WAG9-1043,WAG9,CR,2011,120,137,44,99.896,2.399,4.905,86.267,88.176,71.499,854.813,356.905,1.098,72.073,22.644,3.179,17,1,High
WAG9-1043,WAG9,CR,2011,121,137,46,102.275,2.356,4.42,86.151,91.459,75.321,891.239,353.995,1.28,76.231,21.846,3.689,16,1,High
WAG9-1043,WAG9,CR,2011,122,137,48,107.232,1.987,4.799,84.777,89.472,75.751,866.494,365.5,1.164,66.94,21.719,3.404,15,1,High
WAG9-1043,WAG9,CR,2011,123,137,50,102.933,1.938,5.012,83.998,88.356,77.926,866.874,361.144,1.118,78.917,22.318,2.62,14,1,High
WAG9-1043,WAG9,CR,2011,124,137,52,101.347,1.958,5.589,85.187,92.501,77.236,858.516,363.675,1.152,70.951,21.998,3.179,13,1,High
WAG9-1043,WAG9,CR,2011,125,137,54,101.736,2.177,5.81,82.491,89.713,77.397,841.988,380.816,1.153,71.716,21.464,3.009,12,1,High
WAG9-1043,WAG9,CR,2011,126,137,56,107.247,1.902,5.678,81.005,93.19,73.919,821.18,373.483,1.073,73.454,21.693,2.81,11,1,High
WAG9-1043,WAG9,CR,2011,127,137,58,107.59,1.678,5.815,80.938,94.59,81.421,820.26,371.159,1.053,72.201,21.572,2.878,10,1,Critical
WAG9-1043,WAG9,CR,2011,128,137,60,112.764,1.806,7.242,83.559,96.337,80.664,838.525,380.407,1.049,65.975,21.957,3.135,9,1,Critical
WAG9-1043,WAG9,CR,2011,129,137,62,117.096,2.049,6.087,82.039,95.92,83.392,814.166,368.554,1.094,69.586,21.841,2.805,8,1,Critical
WAG9-1043,WAG9,CR,2011,130,137,64,115.715,1.868,6.476,79.37,95.971,81.4,836.113,379.28,0.801,75.58,21.379,3.115,7,1,Critical
